,group_id
8055,6
8931,6
95717,6
8906,6
8897,6
95205,6
95179,6
95170,6
8599,6
8628,6
94998,6
94974,6
95475,6
8653,6
94951,6
95488,6
8704,6
93289,6
8714,6
94810,6
94784,6
8759,6
94539,6
8793,6
8814,6
95531,6
8819,6
8826,6
94271,6
94142,6
8875,6
8721,6
25882,6
93272,6
25893,6
26229,6
92099,6
92096,6
92029,6
26309,6
96415,6
91987,6
91983,6
26345,6
26354,6
7912,6
91921,6
26223,6
26378,6
26387,6
26401,6
26410,6
26414,6
91834,6
26459,6
7880,6
26475,6
26483,6
26486,6
26490,6
26513,6
26380,6
33610,6
92152,6
96259,6
25905,6
95932,6
93183,6
25920,6
92923,6
25984,6
8037,6
26009,6
26043,6
26051,6
8009,6
26079,6
92167,6
92496,6
92441,6
92439,6
26123,6
26146,6
92214,6
92204,6
26174,6
96114,6
26175,6
96195,6
92184,6
26185,6
92481,6
89523,6
89478,6
89449,6
51380,6
86572,6
51528,6
51579,6
51905,6
52005,6
86442,6
86412,6
98825,6
6965,6
98829,6
86399,6
86380,6
52838,6
52845,6
52922,6
6956,6
53046,6
53183,6
53282,6
98850,6
86070,6
53808,6
53847,6
54116,6
51321,6
51314,6
51111,6
51014,6
87166,6
87164,6
98341,6
48957,6
48970,6
49205,6
49314,6
49642,6
49737,6
86941,6
86922,6
49951,6
54220,6
49985,6
98503,6
86854,6
86829,6
7015,6
50550,6
86770,6
86766,6
86762,6
50754,6
95443,6
86750,6
50898,6
98499,6
98852,6
85910,6
54349,6
99047,6
56693,6
56700,6
99087,6
56959,6
57432,6
84876,6
57695,6
84799,6
57811,6
57843,6
79617,6
56485,6
99191,6
57991,6
57996,6
58007,6
6826,6
58059,6
6823,6
58123,6
58185,6
58367,6
58411,6
58641,6
58808,6
84777,6
87181,6
85129,6
85181,6
54445,6
54580,6
6919,6
98963,6
54691,6
6912,6
54775,6
54783,6
85777,6
85770,6
54885,6
98981,6
6871,6
55036,6
85513,6
98994,6
55209,6
55324,6
55487,6
55492,6
6891,6
55856,6
85231,6
85205,6
56006,6
6875,6
55050,6
6795,6
7081,6
48567,6
89014,6
88991,6
38473,6
88839,6
38839,6
39048,6
97768,6
39429,6
39524,6
39529,6
39768,6
88706,6
88704,6
40617,6
40755,6
40964,6
40966,6
40973,6
41402,6
41650,6
41706,6
41824,6
97799,6
88495,6
88411,6
89025,6
37824,6
37462,6
89069,6
33801,6
34004,6
34026,6
34065,6
7284,6
34185,6
34206,6
34214,6
34378,6
7269,6
34426,6
34464,6
42550,6
97703,6
34499,6
34767,6
7258,6
36046,6
97709,6
36312,6
36326,6
36436,6
36511,6
36539,6
36683,6
89074,6
34469,6
88382,6
42584,6
42763,6
45991,6
97968,6
46604,6
46821,6
46848,6
87761,6
47047,6
47049,6
87700,6
47248,6
47384,6
98015,6
87917,6
87433,6
47634,6
47714,6
87336,6
87332,6
87330,6
47868,6
7100,6
98061,6
48264,6
87238,6
98120,6
98126,6
87360,6
48584,6
45679,6
45550,6
7197,6
88347,6
43081,6
43244,6
43289,6
43710,6
43801,6
88181,6
44020,6
44189,6
88131,6
44427,6
45639,6
88110,6
88108,6
44800,6
88044,6
7169,6
7168,6
44881,6
44900,6
44911,6
97933,6
97948,6
87975,6
45521,6
97882,6
131260,6
79638,6
102862,6
114396,6
106254,6
106236,6
660,6
658,6
654,6
114292,6
652,6
114497,6
5036,6
629,6
114248,6
1308,6
5793,6
3806,6
106197,6
3829,6
3085,6
106202,6
114550,6
108754,6
108752,6
106527,6
106510,6
3131,6
749,6
5181,6
115921,6
739,6
115824,6
115622,6
723,6
115414,6
115174,6
5061,6
115147,6
115075,6
106376,6
5193,6
699,6
103609,6
1316,6
5205,6
1319,6
103651,6
2957,6
105837,6
109323,6
127128,6
109330,6
3995,6
105815,6
109416,6
109526,6
109576,6
2897,6
105799,6
127194,6
2895,6
6034,6
3288,6
5245,6
4044,6
1434,6
105892,6
3656,6
2962,6
2999,6
108791,6
108942,6
114042,6
5019,6
5018,6
5997,6
3023,6
5776,6
126412,6
544,6
3012,6
126422,6
5012,6
126584,6
5229,6
1360,6
113889,6
105972,6
109183,6
109193,6
401,6
116720,6
108468,6
119180,6
119308,6
5113,6
107436,6
108143,6
119874,6
120112,6
118202,6
101734,6
120114,6
120116,6
5922,6
120120,6
120122,6
5930,6
5931,6
101650,6
120480,6
5917,6
3413,6
108054,6
5115,6
5892,6
107916,6
3314,6
118866,6
107737,6
1065,6
3348,6
5885,6
3351,6
107630,6
3228,6
118388,6
118342,6
5904,6
3209,6
107557,6
107541,6
972,6
107447,6
107209,6
120779,6
120783,6
120825,6
125782,6
103330,6
3589,6
108209,6
5844,6
108287,6
5843,6
1134,6
117570,6
5176,6
3644,6
1158,6
3648,6
1159,6
5834,6
1160,6
117372,6
3650,6
116947,6
5166,6
116907,6
859,6
5098,6
121033,6
121253,6
121255,6
121294,6
1102,6
107117,6
1110,6
107061,6
121495,6
122096,6
123941,6
123947,6
108156,6
5870,6
1115,6
1118,6
107024,6
5100,6
3544,6
106873,6
105620,6
3283,6
1436,6
4513,6
129522,6
104089,6
129,6
129524,6
112895,6
101186,6
6145,6
2533,6
104513,6
6149,6
101172,6
104449,6
5411,6
112788,6
2440,6
129857,6
112653,6
110451,6
2415,6
102969,6
5628,6
104728,6
6110,6
104680,6
127198,6
6111,6
6113,6
4456,6
104631,6
2538,6
6117,6
102250,6
1764,6
102282,6
4869,6
5371,6
5631,6
102972,6
5381,6
2578,6
109,6
110548,6
6164,6
2254,6
104314,6
102858,6
130510,6
130784,6
4714,6
4726,6
111245,6
130496,6
2179,6
4747,6
104135,6
4764,6
6194,6
101137,6
2101,6
111887,6
5503,6
5491,6
110826,6
5567,6
130328,6
2384,6
130204,6
110611,6
1887,6
6179,6
5579,6
2343,6
110675,6
2326,6
101160,6
130296,6
112586,6
112580,6
2319,6
112450,6
104129,6
112444,6
2292,6
4684,6
1716,6
4894,6
4455,6
102115,6
105404,6
105386,6
128542,6
105330,6
4202,6
5263,6
109800,6
105429,6
5274,6
1509,6
4244,6
109720,6
4261,6
1524,6
285,6
4295,6
113505,6
105178,6
128308,6
4171,6
4087,6
6046,6
1462,6
2850,6
6050,6
4101,6
105554,6
2833,6
4118,6
102088,6
4959,6
4139,6
4141,6
4156,6
109783,6
5714,6
4129,6
113380,6
109731,6
104872,6
128975,6
6081,6
2647,6
101319,6
4059,6
1553,6
5345,6
102178,6
110276,6
4377,6
4365,6
2637,6
1651,6
2634,6
5353,6
2595,6
4364,6
110194,6
1685,6
4910,6
105121,6
103135,6
105089,6
2756,6
103075,6
102165,6
103078,6
128690,6
6076,6
135,6
69526,6
4980,6
7325,6
3274,6
3918,6
1483,6
1342,6
3197,6
640,6
2017,6
2249,6
56156,6
2587,6
1919,6
52722,6
4063,6
382,6
59258,6
2561,6
58025,6
3863,6
204,6
2520,6
276,6
338,6
4031,6
1398,6
5651,6
1331,6
48520,6
2860,6
80590,6
2060,6
2252,6
4941,6
4745,6
251,6
3882,6
2475,6
442,6
5785,6
3053,6
4700,6
158,6
69784,6
3701,6
1351,6
59615,6
2840,6
577,6
4837,6
366,6
423,6
42011,6
49347,6
2877,6
77364,6
4543,6
2652,6
5284,6
1856,6
2771,6
33085,6
2014,6
359,6
5127,6
2861,6
80241,6
2758,6
719,6
2513,6
2792,6
1570,6
102033,6
5638,6
76030,6
3218,6
90469,6
704,6
37853,6
6078,6
2582,6
2665,6
5506,6
5677,6
5612,6
59421,6
6734,6
4675,6
2581,6
5581,6
3010,6
2506,6
4680,6
44397,6
1119,6
94677,6
2441,6
248,6
5620,6
1769,6
3752,6
484,6
5107,6
27837,6
3805,6
64997,6
2175,6
6222,6
114847,6
52712,6
50162,6
6664,6
1327,6
575,6
87520,6
2148,6
542,6
55768,6
59727,6
5983,6
4608,6
45635,6
116977,6
57370,6
6094,6
2205,6
47122,6
6186,6
92008,6
1658,6
626,6
4080,6
5941,6
6586,6
95307,6
26488,6
81804,6
1116,6
3276,6
1616,6
6810,6
87876,6
6156,6
8861,6
79134,6
83349,6
239,6
1353,6
1487,6
42021,6
6185,6
4864,6
2509,6
189,6
2567,6
1821,6
59725,6
61160,6
8813,6
71668,6
2628,6
2702,6
6614,6
2783,6
6287,6
112897,6
96567,6
78316,6
3652,6
3848,6
472,6
3029,6
2961,6
691,6
4789,6
45081,6
1007,6
3714,6
1163,6
6568,6
80864,6
4597,6
76293,6
4316,6
2849,6
5764,6
58652,6
102720,6
82744,6
2743,6
56949,6
5360,6
60128,6
64032,6
64037,6
3732,6
3858,6
6066,6
48414,6
4135,6
1686,6
47465,6
2812,6
27899,6
54,6
227,6
5596,6
8869,6
3886,6
4850,6
259,6
886,6
4025,6
3490,6
5731,6
5262,6
409,6
7951,6
6257,6
6699,6
97836,6
112421,6
4917,6
26726,6
109673,6
5580,6
25971,6
56915,6
60763,6
2822,6
6537,6
51939,6
76,6
724,6
1661,6
4344,6
64249,6
5376,6
8948,6
2554,6
2120,6
4018,6
51088,6
3791,6
504,6
34018,6
8266,6
1857,6
7207,6
38188,6
4925,6
89480,6
3122,6
4409,6
81512,6
4375,6
6410,6
7283,6
6314,6
5348,6
6802,6
27152,6
5179,6
50954,6
568,6
100326,6
5232,6
4953,6
6267,6
765,6
3649,6
37727,6
4625,6
1417,6
90345,6
78041,6
2283,6
8362,6
9,6
2430,6
99728,6
9004,6
4972,6
3205,6
4054,6
8860,6
79695,6
37386,6
69606,6
3249,6
81537,6
71248,6
7362,6
8985,6
48593,6
303,6
3744,6
5396,6
66915,6
54787,6
71318,6
49902,6
4528,6
97950,6
31367,6
66240,6
62733,6
8988,6
27003,6
62764,6
1369,6
6735,6
5715,6
5275,6
1549,6
138,6
7239,6
3620,6
108780,6
4838,6
1896,6
113188,6
59418,6
77191,6
4363,6
79463,6
2262,6
5081,6
73268,6
8865,6
3696,6
58156,6
63033,6
603,6
3614,6
3285,6
458,6
36519,6
5165,6
520,6
137,6
84615,6
7809,6
4600,6
195,6
5,6
294,6
3269,6
39398,6
2035,6
31255,6
101285,6
1114,6
561,6
3514,6
4992,6
71379,6
2723,6
2517,6
58806,6
2714,6
4728,6
4599,6
5881,6
1377,6
89030,6
2276,6
8884,6
3834,6
74452,6
7817,6
4474,6
33188,6
4924,6
4510,6
38992,6
89761,6
96857,6
48522,6
88672,6
40723,6
2061,6
5124,6
7306,6
3874,6
48231,6
5003,6
32058,6
93475,6
43635,6
7033,6
47150,6
6200,6
95058,6
6782,6
5629,6
5907,6
84637,6
68444,6
118702,6
6649,6
5845,6
6128,6
1656,6
1332,6
90,6
6233,6
1317,6
1367,6
586,6
32598,6
1801,6
6934,6
1457,6
76079,6
7367,6
1352,6
5431,6
1726,6
88932,6
77328,6
89840,6
3725,6
203,6
6413,6
2802,6
2524,6
64030,6
6750,6
2079,6
754,6
27482,6
8905,6
26925,6
6910,6
26504,6
4115,6
82152,6
48711,6
834,6
433,6
86911,6
2781,6
4010,6
47950,6
2426,6
6625,6
7101,6
62792,6
38388,6
1040,6
31251,6
26464,6
45447,6
313,6
40959,6
2688,6
4627,6
806,6
78105,6
1320,6
54004,6
2885,6
580,6
876,6
6992,6
7026,6
4771,7
58301,7
55995,7
2605,7
1409,7
60,7
26134,7
92309,7
7742,7
27695,7
8365,7
4907,7
104908,7
4900,7
59738,7
5104,7
60857,7
110297,7
7203,7
106330,7
4549,7
49274,7
49284,7
57873,7
5684,7
61100,7
103384,7
119141,7
5148,7
89343,7
3954,7
3172,7
6017,7
27112,7
5838,7
80736,7
5822,7
27441,7
90403,7
6991,7
7626,7
4968,7
4078,7
7949,7
4147,7
5231,7
75395,7
6354,7
4234,7
75985,7
3869,7
4606,7
91128,7
5457,7
7094,7
6519,7
101577,7
168,7
3617,7
1918,7
434,7
1687,7
49220,7
1371,7
3755,7
2431,7
55999,7
6593,7
2641,7
241,7
3943,7
88954,7
73015,7
27608,7
3534,7
4039,7
1598,7
6850,7
53121,7
5468,7
1767,7
59,7
8928,7
830,7
95,7
2478,7
4670,7
694,7
2689,7
118,7
35957,7
46530,7
7450,7
1010,7
384,7
2496,7
801,7
33036,7
4782,7
8689,7
1121,7
54686,7
6190,7
6486,7
3414,7
1486,7
7420,7
89028,7
27032,7
8295,7
109850,7
4671,7
92234,7
6139,7
2772,7
1866,7
6966,7
4161,7
3040,7
1064,7
5065,7
185,7
2653,7
1874,7
6266,7
1581,7
93443,7
7782,7
3441,7
1030,7
2094,7
8643,7
5522,7
4148,7
5378,7
2864,7
2219,7
26561,7
5131,7
112940,7
4991,7
3827,7
354,7
2676,7
37382,7
110127,7
2880,7
72129,7
3717,7
4214,7
56169,7
5423,7
4446,7
2059,7
48678,7
72701,7
2770,7
3830,7
7154,7
5460,7
2842,7
3156,7
2694,7
4572,7
273,7
36533,7
67363,7
4790,7
83059,7
8003,7
54426,7
53835,7
5469,7
68843,7
7984,7
5823,7
26989,7
102686,7
1447,7
69542,7
61678,7
4277,7
26509,7
100507,7
79523,7
109157,7
55100,7
6597,7
98836,7
8678,7
69339,7
26453,7
69438,7
4067,7
4286,7
7392,7
8236,7
386,7
26336,7
7407,7
71322,7
31247,7
30954,7
2911,7
2896,7
44392,7
8273,7
74139,7
26775,7
8335,7
94841,7
60758,7
6213,7
77596,7
7251,7
69988,7
6547,7
5375,7
664,7
6531,7
87785,7
4536,7
7194,7
6221,7
3776,7
47830,7
31429,7
70344,7
77731,7
6472,7
27743,7
7226,7
4819,7
8922,7
77672,7
112804,7
27717,7
103219,7
2545,7
71928,7
77204,7
1820,7
3214,7
31934,7
57910,7
72261,7
78544,7
30747,7
8832,7
94837,7
70984,7
1422,7
5025,7
5009,7
4792,7
609,7
3409,7
4296,7
5076,7
3263,7
91974,7
2447,7
2617,7
3308,7
6705,7
58332,7
5640,7
44004,7
8225,7
45672,7
5777,7
3843,7
83613,7
2424,7
58078,7
2813,7
3982,7
47970,7
4950,7
2826,7
3489,7
1043,7
753,7
46972,7
465,7
3638,7
52227,7
110771,7
108188,7
33646,7
5214,7
268,7
4585,7
107348,7
40581,7
5944,7
58627,7
6809,7
50066,7
2033,7
80363,7
3879,7
2072,7
5159,7
2116,7
6977,7
39446,7
61248,7
2639,7
8965,7
1128,7
4052,7
56001,7
1133,7
114707,7
6084,7
39414,7
103306,7
27735,7
3640,7
5853,7
91371,7
54962,7
6689,7
93326,7
5548,7
4408,7
99117,7
72714,7
6387,7
32174,7
26467,7
55419,7
26555,7
55830,7
6065,7
93242,7
27509,7
4922,7
77540,7
4192,7
47446,7
297,7
4503,7
6841,7
516,7
89,7
7347,7
6155,7
707,7
111364,7
3861,7
5219,7
2165,7
4545,7
2769,7
102407,7
55282,7
2718,7
65088,7
7444,7
34323,7
5297,7
4634,7
961,7
6220,7
66090,7
3615,7
7318,7
3978,7
103372,7
6619,7
1627,7
6969,7
5532,7
4060,7
6756,7
76210,7
5268,7
60141,7
25757,7
6261,7
6994,7
26152,7
5254,7
1479,7
39435,7
7012,7
81,7
3402,7
3756,7
755,7
389,7
6900,7
3144,7
2185,7
119,7
51694,7
1385,7
1454,7
3528,7
3704,7
993,7
775,7
3749,7
2459,7
41573,7
91485,7
68205,7
5090,7
105653,7
88,7
3885,7
2157,7
3483,7
3712,7
3425,7
240,7
5541,7
1547,7
7019,7
95875,7
88812,7
2649,7
55553,7
6367,7
100,7
4520,7
3109,7
51698,7
61,7
2062,7
320,7
113,7
1642,7
367,7
3206,7
4447,7
552,7
1587,7
55190,7
55205,7
102666,7
96467,7
8660,7
90888,7
30991,7
80076,7
8993,7
77795,7
95002,7
8591,7
6135,7
27830,7
4751,7
79477,7
79461,7
79723,7
8460,7
8544,7
8744,7
8774,7
8924,7
79809,7
78313,7
78827,7
6169,7
4631,7
55159,7
78774,7
26119,7
8397,7
4940,7
5520,7
95804,7
26540,7
74541,7
26770,7
85626,7
4048,7
54978,7
6445,7
26914,7
8069,7
7006,7
8056,7
91416,7
85542,7
91351,7
105911,7
7993,7
3913,7
3903,7
26448,7
311,7
26388,7
6346,7
77496,7
104881,7
25976,7
26048,7
104947,7
6004,7
72228,7
76680,7
72591,7
103621,7
27746,7
27658,7
92210,7
81090,7
105159,7
26195,7
6070,7
26253,7
55156,7
298,7
72643,7
4923,7
4319,7
4227,7
82269,7
2037,7
46105,7
54318,7
7461,7
66744,7
1143,7
54378,7
2747,7
3154,7
3161,7
87691,7
60133,7
1613,7
117893,7
65810,7
1628,7
6741,7
2623,7
47836,7
6623,7
1692,7
68263,7
34111,7
48229,7
118924,7
7187,7
7186,7
2569,7
87205,7
5157,7
6678,7
39703,7
88692,7
111529,7
42172,7
63181,7
42935,7
63222,7
63237,7
7354,7
763,7
43007,7
5759,7
3049,7
41699,7
43589,7
43762,7
62304,7
43987,7
7332,7
1442,7
3056,7
44590,7
108949,7
7314,7
1458,7
1467,7
60990,7
53766,7
87988,7
5537,7
108729,7
1795,7
84696,7
5351,7
62799,7
5593,7
5929,7
32646,7
32620,7
51209,7
5430,7
7761,7
8616,7
70208,7
32263,7
6940,7
31494,7
31672,7
31892,7
84844,7
70521,7
7774,7
52831,7
5091,7
110603,7
70670,7
32049,7
31594,7
1872,7
70708,7
2325,7
2250,7
58246,7
110796,7
69516,7
32914,7
49735,7
54612,7
98797,7
98840,7
52867,7
33435,7
89582,7
56389,7
1895,7
3016,7
1805,7
2146,7
1355,7
1018,7
55,7
2110,7
5872,7
453,7
1614,7
1498,7
39449,7
24,7
835,7
1733,7
3794,7
2956,7
3718,7
317,7
4885,7
68135,7
110730,7
66203,7
5389,7
4690,7
40946,7
1541,7
1480,7
4814,7
3051,7
1791,7
2363,7
80615,7
2469,7
55080,7
270,7
2111,7
55272,7
4387,7
5951,7
7442,7
7437,7
7250,7
5692,7
5272,7
41617,7
5981,7
1858,7
2990,7
2901,7
33683,7
4522,7
7616,7
7573,7
53127,7
51174,7
3775,7
41014,7
60397,7
1135,7
57526,7
58839,7
60074,7
52245,7
47640,7
2207,7
2695,7
4561,7
112818,7
60647,7
2191,7
5472,7
55729,7
31956,7
3531,7
80917,7
6008,7
461,7
748,7
2409,7
6909,7
426,7
1390,7
328,7
4106,7
3073,7
1879,7
2124,7
3430,7
7708,7
1009,7
2470,7
786,7
2180,7
2133,7
2432,7
7410,7
8593,7
4733,7
60341,7
27073,7
27751,7
8805,7
27253,7
5153,7
1675,7
4659,7
34048,7
8841,7
1749,7
559,7
3345,7
79,7
7167,7
91079,7
4185,7
7388,7
5233,7
54094,7
4201,7
4195,7
2964,7
6064,7
2334,7
5400,7
550,7
2405,7
4498,7
335,7
3525,7
2875,7
5749,7
38600,7
4961,7
1406,7
3698,7
1404,7
1727,7
7991,7
408,7
6373,7
8908,7
5553,7
5561,7
304,7
72209,7
71878,7
958,7
767,7
2247,7
4370,7
1552,7
3319,7
91976,7
74685,7
3,7
202,7
87485,7
1621,7
108945,7
4005,7
210,7
40614,7
30825,7
2393,7
451,7
1088,7
2749,7
1589,7
5247,7
32728,7
90578,7
5426,7
32862,7
106491,7
106144,7
6578,7
8257,7
1871,7
5223,7
85072,7
52321,7
726,7
6515,7
2086,7
821,7
8758,7
114007,7
8773,7
3497,7
107314,7
1877,7
795,7
8587,7
86817,7
111249,7
72557,7
42634,7
32988,7
5710,7
8986,7
62834,7
1563,7
6285,7
80860,7
2104,7
60382,7
1624,7
2727,7
117881,7
4420,7
27564,7
60289,7
3971,7
77351,7
84242,7
95508,7
6304,7
37626,7
47940,7
104906,7
284,7
91681,7
5809,7
62383,7
64986,7
26778,7
7638,7
1016,7
58576,7
59362,7
33781,7
4243,7
6792,7
4097,7
88127,7
1477,7
4035,7
6601,7
3404,7
407,7
2337,7
352,7
5324,7
2240,7
662,7
5125,7
1334,7
5499,7
80126,7
8008,7
252,7
56171,7
2168,7
6025,7
71156,7
7380,7
8974,7
74789,7
2002,7
358,7
4065,7
2341,7
50442,7
34540,7
4547,7
2766,7
6844,7
5235,7
6488,7
6709,7
61262,7
3223,7
1676,7
2376,7
3259,7
103339,7
488,7
4169,7
101741,7
88785,7
2683,7
4126,7
695,7
170,7
4294,7
4136,7
1421,7
5077,7
59440,7
1529,7
4971,7
5234,7
8700,7
55063,7
4610,7
5180,7
8057,7
110407,7
5118,7
6829,7
6616,7
3457,7
4797,7
98296,7
3906,7
32316,7
62718,7
84570,7
47254,7
5328,7
111360,7
54193,7
8959,7
378,7
3355,7
8866,7
4947,7
4299,7
3082,7
85020,7
79057,7
3798,7
852,7
1906,7
5011,7
3444,7
54276,7
4342,7
83086,7
288,7
57147,7
23,7
5696,7
5283,7
653,7
4252,7
4800,7
5485,7
8655,7
6067,7
4689,7
68959,7
392,7
7987,7
78517,7
5354,7
3580,7
1455,7
5600,7
573,7
3115,7
1485,7
71254,7
95441,7
3745,7
4331,7
70183,7
4632,7
5636,7
4366,7
3998,7
63853,7
4282,7
90719,7
8984,7
4238,7
371,7
5266,7
4450,7
6889,7
3930,7
62081,7
4926,7
5035,7
8093,7
94150,7
4481,7
5436,7
3594,7
3875,7
2100,7
4441,7
27905,7
3124,7
50796,7
69818,7
4805,7
94985,7
3565,7
1024,7
80166,7
78088,7
2134,7
3568,7
4083,7
5117,7
101025,7
38294,7
6886,7
496,7
6345,7
3960,7
2261,7
2711,7
52950,7
105211,7
84,7
5689,7
60939,7
32300,7
69746,7
8726,7
49276,7
33679,7
517,7
5282,7
238,7
8532,7
2143,7
34532,7
2056,7
3792,7
45221,7
131,7
4662,7
72489,7
2759,7
383,7
85788,7
49396,7
72605,7
537,7
736,7
4122,7
2,7
3893,7
3790,7
4725,7
469,7
8169,7
3427,7
4121,7
1020,7
2539,7
57951,7
8,7
59333,7
72167,7
2560,7
2003,7
650,7
511,7
34534,7
3399,7
3519,7
1015,7
3272,7
5693,7
44864,7
5226,7
4939,7
8614,7
3618,7
1006,7
7317,7
47997,7
2712,7
7439,7
5265,7
31,7
5163,7
74780,7
3240,7
44582,7
84506,7
44613,7
7312,7
32979,7
7326,7
25975,7
59040,7
89900,7
768,7
27134,7
25942,7
116086,7
44255,7
36523,7
127323,7
1715,7
109684,7
4960,7
7320,7
91707,7
27093,7
5116,7
6673,7
62378,7
95499,7
102356,7
25822,7
7751,7
25818,7
76758,7
5280,7
34666,7
6513,7
7274,7
5828,7
76862,7
8149,7
96662,7
117109,7
66440,7
6914,7
46034,7
82722,7
46083,7
66246,7
103669,7
7287,7
107334,7
81633,7
93212,7
89302,7
89300,7
88049,7
44856,7
76117,7
104865,7
26569,7
113062,7
2834,7
58223,7
88022,7
26643,7
4414,7
32653,7
76272,7
45303,7
76298,7
76301,7
62729,7
108220,7
72113,7
59053,7
26265,7
34045,7
41644,7
73870,7
114184,7
8272,7
114265,7
99452,7
114392,7
33587,7
103755,7
3337,7
26240,7
114554,7
100440,7
26937,7
74095,7
91556,7
88879,7
26432,7
712,7
82088,7
83193,7
109181,7
26205,7
102160,7
33463,7
1575,7
6020,7
39896,7
91929,7
3106,7
72096,7
73370,7
676,7
72037,7
39801,7
60894,7
73240,7
26334,7
26333,7
6005,7
64010,7
84125,7
89472,7
108787,7
84137,7
5196,7
530,7
60508,7
5209,7
99296,7
26861,7
73713,7
114082,7
6760,7
42385,7
65045,7
59435,7
33251,7
26698,7
8040,7
6854,7
72718,7
43608,7
34359,7
26691,7
7341,7
33193,7
84471,7
59273,7
6855,7
103315,7
107627,7
2933,7
65631,7
4353,7
84477,7
82857,7
65665,7
71575,7
80456,7
26025,7
6042,7
65037,7
74475,7
34314,7
42543,7
63134,7
92169,7
83180,7
95756,7
4173,7
59938,7
59816,7
6839,7
26744,7
81051,7
42794,7
26479,7
59705,7
4314,7
38046,7
95965,7
26734,7
5726,7
89590,7
92236,7
74456,7
65256,7
5175,7
26717,7
114856,7
109062,7
5909,7
4110,7
50183,7
104392,7
121099,7
70188,7
2444,7
68791,7
6549,7
8480,7
100882,7
4825,7
79874,7
94061,7
111778,7
81753,7
5555,7
56167,7
27718,7
27740,7
77818,7
47860,7
8933,7
6633,7
8572,7
7214,7
6603,7
6980,7
32084,7
85025,7
47670,7
70235,7
94780,7
56508,7
54254,7
5488,7
98019,7
47805,7
7125,7
5078,7
82589,7
82313,7
78967,7
48159,7
56069,7
142,7
7172,7
79972,7
55391,7
868,7
101612,7
78157,7
118696,7
6622,7
94160,7
8503,7
134,7
78111,7
8862,7
55451,7
6276,7
101210,7
5880,7
70562,7
49037,7
71178,7
48167,7
7922,7
4552,7
49571,7
90310,7
7152,7
55250,7
3800,7
99994,7
82324,7
5533,7
5953,7
95223,7
114,7
8896,7
55782,7
95199,7
8833,7
87049,7
2388,7
48673,7
103554,7
86432,7
69306,7
119065,7
46959,7
51927,7
9003,7
96428,7
6656,7
226,7
8654,7
6520,7
66870,7
79467,7
8659,7
67504,7
5315,7
7093,7
86181,7
51847,7
77316,7
79528,7
27356,7
6318,7
71164,7
69626,7
57706,7
87872,7
96634,7
105965,7
52617,7
8402,7
8611,7
52448,7
98189,7
86408,7
987,7
71141,7
82059,7
962,7
79536,7
32352,7
57183,7
7901,7
6652,7
8980,7
110655,7
33,7
53839,7
5842,7
70970,7
1928,7
68976,7
68943,7
56748,7
47482,7
7225,7
103017,7
129354,7
79035,7
112460,7
8453,7
53988,7
70948,7
86715,7
4761,7
86081,7
53578,7
6295,7
1145,7
86642,7
84950,7
51187,7
79254,7
82005,7
111447,7
3894,7
8677,7
51312,7
3591,7
4006,7
3099,7
4701,7
1407,7
1875,7
2280,7
67923,7
4823,7
71520,7
365,7
7163,7
764,7
237,7
103228,7
5502,7
3963,7
4372,7
50923,7
1056,7
7811,7
1027,7
96861,7
61255,7
4279,7
55232,7
1836,7
3128,7
4473,7
2012,7
6493,7
2928,7
4000,7
2836,7
62970,7
27408,7
5479,7
2881,7
271,7
1711,7
4916,7
7165,7
4574,7
50794,7
59022,7
26285,7
6365,7
91890,7
8783,7
4706,7
5227,7
87298,7
807,7
1807,7
43556,7
103883,7
74488,7
2320,7
32031,7
4351,7
43560,7
1629,7
103253,7
2177,7
1347,7
2420,7
3608,7
2013,7
4573,7
26198,7
62250,7
68963,7
1612,7
26398,7
88118,7
42734,7
8045,7
1416,7
5033,7
6582,7
3686,7
97860,7
4767,7
2400,7
70,7
5039,7
103772,7
86898,7
4056,7
7247,7
100487,7
59143,7
104241,7
5653,7
101739,7
6115,7
99574,7
956,7
1312,7
5975,7
93831,7
3215,7
5528,7
3173,7
1034,7
43460,7
70159,7
6732,7
1728,7
43869,7
44022,7
5250,7
2780,7
372,7
1608,7
101362,7
100108,7
4300,7
1901,7
7697,7
71876,7
2049,7
59037,7
5916,7
2577,7
74944,7
91414,7
51418,7
145,7
41569,7
1425,7
3784,7
1375,7
46948,7
43936,7
2541,7
2271,7
3070,7
2323,7
4111,7
82242,7
5810,7
44828,7
45028,7
27689,7
2476,7
27808,7
476,7
54745,7
1722,7
7570,7
5451,7
77421,7
5569,7
2846,7
709,7
45062,7
33669,7
225,7
4681,7
785,7
1063,7
73027,7
66156,7
63179,7
69134,7
3445,7
7475,7
5924,7
79760,7
287,7
5957,7
65465,7
58876,7
4452,7
48825,7
7948,7
2263,7
95201,7
375,7
5986,7
4958,7
2466,7
69069,7
50886,7
59000,7
5002,7
78209,7
96432,7
64229,7
159,7
54328,7
99437,7
40817,7
5615,7
7346,7
94777,7
6659,7
543,7
6811,7
301,7
2294,7
2803,7
2976,7
5833,7
2414,7
6862,7
2006,7
1113,7
7990,7
1909,7
76077,7
4079,7
86295,7
206,7
49130,7
4586,7
61075,7
39444,7
79796,7
104078,7
5230,7
26745,7
3133,7
2043,7
3426,7
2782,7
7046,7
82169,7
2622,7
4042,7
1893,7
310,7
7394,7
854,7
39419,7
7307,7
4816,7
376,7
5574,7
5422,7
4091,7
